id,Relaxation,safety,Familiarity,Crowding,Stayability,Stress Perception
55893,4,1,2,3,2,3.6
55894,4,1,2,3,1,3.8
55895,4,1,3,2,4,2.8
55896,4,1,3,2,3,3
55897,4,1,3,2,3,3
55898,4,2,3,2,4,2.6
55899,2,2,2,2,2,3.6
55900,4,2,3,2,4,2.6
55901,4,2,3,2,4,2.6
55902,4,2,3,2,4,2.6
55903,5,1,2,2,2,3.2
55904,5,1,3,3,5,2.6
55905,5,1,5,3,4,2.4
55906,4,2,3,3,4,2.8
55907,5,1,2,2,2,3.2
55908,5,2,2,3,4,2.8
55909,5,1,3,3,3,3
55910,5,1,1,3,4,3.2
55911,1,1,1,5,1,5
55912,1,1,1,5,1,5
55913,1,1,1,5,1,5
55914,3,1,2,2,2,3.6
55915,1,1,1,5,1,5
55916,2,1,2,2,2,3.8
55917,4,1,3,2,3,3
55918,4,2,3,3,4,2.8
55919,4,2,3,2,4,2.6
55920,2,1,2,2,1,4
55921,5,1,2,3,1,3.6
55922,5,1,3,3,5,2.6
55923,5,2,3,4,4,2.8
55924,5,1,2,3,2,3.4
55925,2,1,2,2,1,4
55926,3,3,3,2,4,2.6
55927,3,3,3,3,4,2.8
55928,2,3,3,2,3,3
55929,4,3,4,3,5,2.2
55930,4,3,4,3,5,2.2
55931,4,2,3,3,5,2.6
55932,4,3,4,3,5,2.2
55933,4,3,3,3,5,2.4
55934,2,3,3,2,3,3
55935,3,4,4,3,4,2.4
55936,3,3,4,3,4,2.6
55937,2,3,3,4,3,3.4
55938,3,2,3,2,3,3
55939,5,3,4,4,4,2.4
55940,5,1,1,3,4,3.2
55941,5,1,3,3,5,2.6
55942,4,2,2,3,4,3
55943,2,1,2,2,2,3.8
55944,4,3,3,2,4,2.4
55945,2,1,2,2,1,4
55946,2,1,2,2,1,4
55947,2,1,2,2,1,4
55952,2,2,2,2,2,3.6
55953,4,3,3,4,4,2.8
55954,4,2,2,3,4,3
55955,4,1,2,3,4,3.2
55956,5,1,2,3,4,3
55957,4,3,3,2,5,2.2
55958,3,3,1,4,4,3.4
55959,5,2,5,3,5,2
55960,4,2,1,4,4,3.4
55961,4,1,2,3,2,3.6
55962,2,1,2,1,1,3.8
55963,5,2,2,2,5,2.4
55964,2,1,2,2,1,4
55965,4,3,4,3,5,2.2
55966,4,3,3,3,3,2.8
55967,4,3,4,3,4,2.4
55968,3,3,3,3,3,3
55969,4,3,3,3,4,2.6
55970,4,3,3,3,4,2.6
55971,4,3,4,3,4,2.4
55972,3,3,3,3,3,3
55973,3,3,3,3,3,3
55974,4,3,4,3,4,2.4
55975,4,3,4,3,4,2.4
55976,3,3,3,3,4,2.8
55977,3,3,3,3,3,3
55978,3,3,3,3,4,2.8
55979,2,3,3,3,3,3.2
55980,3,3,3,3,3,3
55981,3,3,3,3,3,3
55982,3,3,3,3,3,3
55983,3,3,3,3,3,3
55985,3,2,2,2,3,3.2
55986,4,3,3,3,4,2.6
55987,3,3,2,3,3,3.2
55988,3,2,2,3,3,3.4
55989,4,1,2,2,2,3.4
55990,4,3,3,3,5,2.4
55991,4,3,3,3,4,2.6
55993,2,3,3,2,2,3.2
55994,4,1,2,3,2,3.6
55995,4,1,2,3,2,3.6
55996,5,1,2,3,4,3
55997,4,2,2,3,4,3
55998,5,1,2,2,3,3
55999,4,2,3,3,5,2.6
56000,4,1,2,2,5,2.8
56001,3,1,2,3,2,3.8
56002,4,2,2,2,3,3
56004,4,1,2,3,4,3.2
56005,4,1,2,2,2,3.4
56006,4,1,2,2,2,3.4
56007,5,1,2,3,4,3
56008,4,1,2,2,2,3.4
56009,2,2,2,3,1,4
56010,2,1,2,3,1,4.2
56011,2,2,2,3,2,3.8
56012,2,2,2,3,2,3.8
56013,2,1,2,2,1,4
56014,2,2,2,2,2,3.6
56015,3,2,3,3,3,3.2
56016,3,3,3,3,3,3
56017,2,2,3,3,3,3.4
56018,1,1,1,5,1,5
56019,2,2,2,3,2,3.8
56020,2,2,3,3,2,3.6
56021,2,2,2,3,2,3.8
56022,2,2,2,3,2,3.8
56023,3,2,3,3,4,3
56024,3,3,3,3,4,2.8
56025,2,2,3,2,3,3.2
56026,3,3,3,3,3,3
56027,2,2,2,2,2,3.6
56028,4,3,3,3,4,2.6
56029,4,3,3,3,4,2.6
56030,4,3,4,3,4,2.4
56031,4,3,3,3,4,2.6
56032,2,2,3,2,3,3.2
56033,4,2,3,2,4,2.6
56034,4,2,3,2,4,2.6
56035,2,2,2,4,2,4
56036,2,2,2,4,2,4
56037,2,2,3,4,2,3.8
56038,2,3,3,4,3,3.4
56039,2,2,3,4,3,3.6
56040,2,2,3,3,2,3.6
56041,3,2,3,3,3,3.2
56042,3,2,3,3,3,3.2
56043,2,2,2,2,2,3.6
56044,2,1,1,5,1,4.8
56045,1,1,1,5,1,5
56046,2,2,3,2,2,3.4
56047,2,2,2,3,2,3.8
56051,2,2,2,2,2,3.6
56053,2,2,2,3,2,3.8
56054,3,2,2,3,3,3.4
56055,2,2,3,3,2,3.6
56056,2,2,2,2,2,3.6
56057,2,2,2,2,2,3.6
56058,2,2,2,2,2,3.6
56059,2,2,2,3,2,3.8
56060,3,2,3,3,4,3
56061,2,2,2,2,2,3.6
56062,3,2,2,3,3,3.4
56063,3,2,2,3,3,3.4
56064,3,2,2,3,3,3.4
56065,3,3,2,3,3,3.2
56066,3,2,2,2,2,3.4
56067,3,2,2,3,2,3.6
56068,3,2,2,3,3,3.4
56069,3,2,2,3,3,3.4
56070,2,1,1,5,1,4.8
56071,2,1,2,3,2,4
56072,2,2,2,2,2,3.6
56073,1,1,1,5,1,5
56074,3,2,2,3,2,3.6
56075,2,2,2,3,2,3.8
56076,2,3,3,3,3,3.2
56077,2,2,2,3,2,3.8
56078,3,3,3,3,3,3
56079,2,2,2,3,2,3.8
56080,2,2,2,2,2,3.6
56081,3,3,3,3,4,2.8
56082,3,2,3,3,4,3
56083,3,2,2,2,2,3.4
56084,2,1,2,2,1,4
56085,2,1,2,2,2,3.8
56086,3,3,3,3,3,3
56087,2,2,2,4,2,4
56088,2,2,2,3,2,3.8
56089,2,2,2,3,3,3.6
56090,2,2,2,2,2,3.6
56091,2,2,2,2,2,3.6
56092,4,3,2,2,3,2.8
56093,3,2,2,2,2,3.4
56094,3,2,2,2,2,3.4
56095,3,1,2,2,2,3.6
56096,3,2,2,2,3,3.2
56097,3,2,3,3,4,3
56098,2,3,3,3,3,3.2
56099,3,4,4,3,4,2.4
56100,3,3,3,3,4,2.8
56101,3,2,2,2,3,3.2
56102,2,1,1,4,1,4.6
56103,2,3,3,3,2,3.4
56104,2,2,2,2,2,3.6
56105,4,2,2,4,4,3.2
56106,4,2,2,4,5,3
56107,4,2,2,4,4,3.2
56108,4,2,2,4,4,3.2
56109,4,4,3,4,5,2.4
56110,4,3,4,4,5,2.4
56111,4,4,4,4,4,2.4
56112,4,3,3,4,5,2.6
56113,5,2,3,4,4,2.8
56114,2,1,2,2,2,3.8
56115,3,1,2,2,2,3.6
56116,4,1,2,2,3,3.2
56117,4,2,2,2,3,3
56118,3,2,3,2,4,2.8
56119,3,3,3,3,4,2.8
56120,3,3,3,3,4,2.8
56121,3,2,2,3,3,3.4
56122,3,1,2,2,2,3.6
56123,2,2,1,4,2,4.2
56124,4,3,3,2,3,2.6
56125,3,3,3,4,3,3.2
56126,2,2,2,4,3,3.8
56127,4,3,3,4,4,2.8
56128,4,3,3,4,4,2.8
56129,3,2,3,2,4,2.8
56130,4,3,3,3,5,2.4
56131,4,3,3,3,4,2.6
56132,2,2,2,2,2,3.6
56133,2,3,3,3,3,3.2
56134,2,2,3,3,2,3.6
56135,2,1,2,2,2,3.8
56136,2,1,2,2,2,3.8
56137,2,2,2,2,2,3.6
56138,2,1,2,2,2,3.8
56139,4,3,3,3,4,2.6
56140,2,3,3,2,3,3
56141,3,3,3,2,3,2.8
56142,3,3,3,2,3,2.8
56143,3,3,3,3,3,3
56144,3,3,3,3,3,3
56145,4,3,3,3,3,2.8
56146,2,2,2,4,3,3.8
56147,3,2,2,2,2,3.4
56148,3,3,1,4,4,3.4
56149,3,3,1,5,5,3.4
56150,4,2,4,3,5,2.4
56151,2,3,3,4,3,3.4
56152,4,2,3,3,4,2.8
56153,4,3,3,3,4,2.6
56154,4,3,3,3,4,2.6
56155,4,4,4,3,4,2.2
56156,4,3,3,3,4,2.6
56157,3,3,2,4,3,3.4
56158,3,3,3,3,4,2.8
56159,3,3,3,2,3,2.8
56160,3,1,2,2,2,3.6
56161,3,2,2,2,2,3.4
56162,3,2,2,2,3,3.2
56163,3,2,2,2,3,3.2
56164,3,3,3,3,3,3
56165,3,2,2,2,3,3.2
56166,2,2,2,5,2,4.2
56167,2,2,2,5,2,4.2
56168,2,3,3,5,2,3.8
56169,3,3,4,4,4,2.8
56170,3,3,3,4,4,3
56171,3,3,3,3,4,2.8
56172,3,4,4,3,4,2.4
56173,3,2,2,3,3,3.4
56174,3,2,3,2,4,2.8
56175,4,4,4,3,4,2.2
56176,4,3,4,3,4,2.4
56177,4,2,3,3,4,2.8
56178,3,3,3,2,3,2.8
56179,3,3,3,3,4,2.8
56180,3,4,4,4,4,2.6
56181,3,4,3,4,4,2.8
56182,2,4,2,4,3,3.4
56183,3,3,3,2,3,2.8
56184,3,3,2,2,3,3
56185,4,4,4,3,4,2.2
56186,3,3,3,3,4,2.8
56187,3,4,4,4,4,2.6
56188,3,3,3,3,4,2.8
56189,3,2,2,3,3,3.4
56190,3,2,2,3,3,3.4
56191,4,2,2,3,3,3.2
56192,4,2,2,3,3,3.2
56193,4,4,4,4,4,2.4
56194,4,4,4,4,5,2.2
56195,3,4,4,4,4,2.6
56196,3,3,3,3,4,2.8
56197,3,3,3,3,4,2.8
56198,3,3,3,3,4,2.8
56199,3,4,2,4,4,3
56200,4,3,3,3,4,2.6
56201,4,4,4,3,4,2.2
56202,3,2,2,2,3,3.2
56203,4,2,2,2,3,3
56204,4,2,2,2,3,3
56205,3,2,2,2,2,3.4
56206,3,1,2,2,2,3.6
56207,2,1,2,5,1,4.6
56208,3,1,2,2,2,3.6
56209,3,2,2,3,3,3.4
56213,3,2,2,3,3,3.4
56214,3,2,2,2,2,3.4
56215,3,2,2,2,3,3.2
56216,3,2,2,2,3,3.2
56217,3,2,2,2,3,3.2
56218,4,2,2,2,4,2.8
56219,4,2,3,2,4,2.6
56220,4,1,3,2,4,2.8
56221,4,2,3,2,4,2.6
56222,3,2,2,2,3,3.2
56223,2,1,2,2,2,3.8
56224,2,1,2,2,1,4
56225,3,4,4,4,5,2.4
56232,2,2,1,3,2,4
56233,3,1,2,3,2,3.8
56234,3,2,2,2,3,3.2
56235,3,3,2,2,3,3
56236,3,3,3,2,3,2.8
56237,2,2,2,4,2,4
56238,3,3,2,4,4,3.2
56239,3,2,2,4,3,3.6
56240,3,2,2,3,4,3.2
56241,3,2,2,4,3,3.6
56242,4,2,2,3,4,3
56243,2,2,2,3,2,3.8
56244,3,2,2,3,3,3.4
56245,3,2,2,3,3,3.4
56246,4,2,3,2,4,2.6
56247,4,2,3,2,4,2.6
56248,4,2,2,2,3,3
56249,3,2,2,2,3,3.2
56250,2,2,2,3,2,3.8
56251,4,3,3,3,4,2.6
56252,4,3,4,3,4,2.4
56253,4,2,3,3,4,2.8
56254,3,2,2,2,3,3.2
56255,4,2,3,3,4,2.8
56256,4,3,3,3,4,2.6
56257,4,3,3,3,4,2.6
56258,3,1,2,3,3,3.6
56259,3,2,2,3,3,3.4
56260,4,2,3,3,4,2.8
56261,4,2,2,3,4,3
56262,3,2,2,3,3,3.4
56263,4,2,3,3,4,2.8
56264,4,2,3,3,4,2.8
56265,4,2,3,2,4,2.6
56268,4,2,3,2,4,2.6
56269,4,2,3,2,4,2.6
56272,4,4,3,4,5,2.4
56273,4,1,3,2,4,2.8
56274,4,2,3,3,4,2.8
56275,3,3,2,4,3,3.4
56276,3,3,3,3,3,3
56277,3,3,3,4,4,3
56278,4,2,3,3,4,2.8
56279,4,2,3,3,4,2.8
56280,4,2,3,3,4,2.8
56281,4,1,3,2,4,2.8
56282,4,1,3,2,4,2.8
56283,4,2,3,3,4,2.8
56284,4,1,2,2,4,3
56285,4,3,3,4,4,2.8
56286,3,3,3,4,4,3
56287,4,1,3,2,4,2.8
56288,4,1,3,2,4,2.8
56289,4,1,2,2,3,3.2
56290,3,1,2,2,2,3.6
56291,3,3,3,3,3,3
56292,4,3,3,3,4,2.6
56293,4,3,3,3,4,2.6
56294,4,3,3,3,4,2.6
56295,3,3,3,2,3,2.8
56296,3,1,2,2,3,3.4
56297,3,1,2,3,3,3.6
56298,4,1,2,2,4,3
56299,4,2,3,2,4,2.6
56300,4,2,3,2,4,2.6
56301,4,1,2,3,4,3.2
56302,4,1,3,3,4,3
56303,4,2,3,3,4,2.8
56304,3,1,2,3,2,3.8
56305,3,1,2,3,2,3.8
56306,3,1,2,2,2,3.6
56307,2,1,2,2,2,3.8
56308,3,1,2,3,2,3.8
56309,4,1,2,2,3,3.2
56310,4,3,3,4,4,2.8
56311,4,4,3,4,5,2.4
56312,4,3,3,4,4,2.8
56313,4,4,4,4,4,2.4
56314,4,4,4,4,4,2.4
56315,3,4,3,4,4,2.8
56316,4,4,4,4,5,2.2
56317,3,4,4,4,4,2.6
56318,3,4,4,4,4,2.6
56319,4,3,4,4,5,2.4
56320,3,2,2,2,2,3.4
56321,5,2,5,3,5,2
56322,4,3,3,3,4,2.6
56323,4,3,3,4,4,2.8
56324,3,2,3,4,4,3.2
56325,4,2,3,3,4,2.8
56326,4,2,3,3,4,2.8
56327,2,4,3,4,3,3.2
56328,4,4,3,3,4,2.4
56329,4,3,3,4,4,2.8
56330,4,3,3,3,5,2.4
56331,4,3,3,4,5,2.6
56332,4,2,4,3,5,2.4
56333,4,4,3,4,5,2.4
56334,3,3,3,3,3,3
56335,3,4,3,4,3,3
56336,3,4,3,3,3,2.8
56337,4,3,3,3,4,2.6
56338,4,3,3,4,5,2.6
56339,4,4,4,4,5,2.2
56340,4,2,4,3,5,2.4
56341,4,1,3,3,4,3
56342,4,2,2,3,4,3
56343,4,2,3,3,4,2.8
56344,4,1,3,3,4,3
56345,4,1,3,3,4,3
56346,4,1,3,3,4,3
56347,4,1,3,3,4,3
56348,4,1,3,3,4,3
56349,4,2,3,3,4,2.8
56350,3,2,2,3,3,3.4
56351,2,2,2,2,2,3.6
56352,3,1,2,3,1,4
56353,3,3,3,4,4,3
56354,3,3,3,4,4,3
56355,3,3,3,4,4,3
56356,3,4,3,4,4,2.8
56357,4,3,3,4,4,2.8
56358,3,3,3,4,4,3
56359,3,3,3,4,4,3
56360,4,3,3,3,4,2.6
56361,3,1,2,3,3,3.6
56362,4,2,2,3,4,3
56363,4,1,2,2,2,3.4
56364,3,1,2,3,2,3.8
56365,4,1,3,3,3,3.2
56366,4,1,3,3,4,3
56367,4,1,3,3,4,3
56368,4,1,3,3,4,3
56369,4,2,3,3,3,3
56370,4,2,3,2,3,2.8
56371,3,1,2,3,2,3.8
56372,4,1,2,2,3,3.2
56373,4,2,2,2,3,3
56374,4,2,2,2,3,3
56375,4,2,3,2,3,2.8
56376,3,2,2,2,3,3.2
56377,4,1,2,2,3,3.2
56378,4,2,2,2,3,3
56379,4,2,2,2,3,3
56380,4,1,3,3,4,3
56381,4,1,2,3,3,3.4
56382,2,1,2,2,1,4
56383,4,1,2,2,3,3.2
56384,4,2,3,2,4,2.6
56385,3,2,2,2,3,3.2
56386,4,4,3,4,5,2.4
56387,3,3,3,3,3,3
56388,2,2,3,4,2,3.8
56389,2,3,2,4,3,3.6
56390,2,1,1,3,3,4
56391,2,3,3,4,3,3.4
56392,3,3,3,4,3,3.2
56393,3,4,4,4,4,2.6
56394,3,3,3,4,4,3
56395,3,3,4,4,4,2.8
56396,4,3,3,2,4,2.4
56397,3,3,2,2,3,3
56398,4,3,2,2,3,2.8
56399,4,2,3,2,3,2.8
56400,4,3,3,2,3,2.6
56401,4,2,2,2,3,3
56402,4,2,3,3,4,2.8
56403,4,3,3,3,4,2.6
56404,3,3,3,2,3,2.8
56405,2,3,2,2,2,3.4
56406,2,1,2,2,2,3.8
56407,2,1,1,3,2,4.2
56409,4,2,3,2,4,2.6
56410,3,3,2,2,3,3
56411,3,1,2,2,2,3.6
56412,1,2,2,5,1,4.6
56413,2,1,1,4,1,4.6
56414,2,1,1,4,1,4.6
56415,2,1,1,3,2,4.2
56416,2,1,1,3,2,4.2
56417,3,3,3,3,4,2.8
56418,3,3,3,4,4,3
56419,3,3,3,3,3,3
56420,3,3,2,3,3,3.2
56421,3,2,2,2,3,3.2
56422,3,3,3,3,3,3
56423,3,2,3,3,3,3.2
56424,3,3,3,3,3,3
56425,2,3,2,5,2,4
56426,3,3,2,4,3,3.4
56427,2,3,4,5,4,3.2
56428,3,4,4,4,5,2.4
56429,3,4,4,3,4,2.4
56430,3,4,4,4,4,2.6
56431,2,2,1,4,1,4.4
56433,2,2,2,5,1,4.4
56434,2,3,2,5,3,3.8
56435,2,3,3,5,2,3.8
56436,2,1,1,2,2,4
56437,4,3,3,3,4,2.6
56438,2,2,2,4,2,4
56439,1,3,1,5,3,4.2
56440,2,2,1,3,3,3.8
56441,2,3,3,4,2,3.6
56442,2,2,2,5,2,4.2
56443,3,3,2,3,3,3.2
56444,3,2,2,2,3,3.2
56445,2,1,2,2,2,3.8
56446,2,3,2,2,2,3.4
56447,2,1,1,4,1,4.6
56448,2,2,2,4,2,4
56449,3,4,4,4,4,2.6
56450,3,4,3,4,4,2.8
56451,4,3,3,3,4,2.6
56452,2,2,3,4,2,3.8
56453,2,3,3,4,3,3.4
56454,3,3,3,4,3,3.2
56455,2,3,3,4,3,3.4
56456,3,4,4,4,4,2.6
56457,3,4,4,4,4,2.6
56458,3,4,4,3,4,2.4
56459,3,4,4,3,4,2.4
56460,3,3,3,3,4,2.8
56461,3,4,4,3,4,2.4
56462,3,3,3,3,3,3
56463,3,2,3,3,4,3
56464,4,3,3,3,4,2.6
56465,4,3,3,3,4,2.6
56466,4,3,2,4,4,3
56467,4,3,3,4,4,2.8
56468,4,2,3,3,4,2.8
56469,4,2,2,3,2,3.4
56470,2,1,1,4,2,4.4
56471,2,2,1,4,1,4.4
56472,2,2,1,4,1,4.4
56473,4,3,3,3,4,2.6
56474,3,2,2,2,2,3.4
56475,3,3,3,3,4,2.8
56476,4,3,3,3,4,2.6
56477,4,3,3,3,4,2.6
56478,4,3,3,3,4,2.6
56479,2,2,2,2,2,3.6
56480,2,2,2,3,2,3.8
56481,2,2,2,3,2,3.8
56482,2,2,2,3,2,3.8
56483,2,3,3,3,3,3.2
56484,4,2,2,4,3,3.4
56485,3,2,2,4,3,3.6
56486,2,1,1,3,1,4.4
56487,2,1,1,3,2,4.2
56488,4,3,3,4,5,2.6
56489,4,2,3,3,5,2.6
56490,3,2,3,3,4,3
56491,4,2,3,3,2,3.2
56492,4,1,3,3,5,2.8
56493,4,3,2,4,5,2.8
56494,4,2,2,3,4,3
56495,3,2,2,3,3,3.4
56496,3,3,3,4,4,3
56497,4,2,2,4,4,3.2
56498,3,2,2,3,3,3.4
56499,4,2,3,3,4,2.8
56500,4,2,3,3,4,2.8
56501,4,2,3,3,5,2.6
56502,4,2,3,3,5,2.6
56503,4,2,2,3,2,3.4
56504,3,1,2,3,3,3.6
56505,3,3,3,4,3,3.2
56506,4,4,4,4,5,2.2
56507,2,2,1,4,5,3.6
56508,3,1,1,5,1,4.6
56509,2,2,1,4,3,4
56510,2,2,2,4,2,4
56511,4,1,2,2,4,3
56512,4,2,2,3,2,3.4
56513,4,2,3,4,5,2.8
56514,4,1,2,3,1,3.8
56515,2,1,1,5,1,4.8
56516,3,1,1,3,1,4.2
56517,4,2,2,3,3,3.2
56518,3,1,2,3,2,3.8
56519,3,1,2,3,2,3.8
56520,4,2,3,3,3,3
56521,4,2,2,3,3,3.2
56522,4,2,2,3,5,2.8
56523,4,2,3,3,5,2.6
56524,4,3,3,4,4,2.8
56525,2,2,3,4,2,3.8
56526,3,3,3,4,4,3
56527,4,2,2,4,3,3.4
56528,1,1,1,4,2,4.6
56529,2,2,1,5,1,4.6
56530,2,2,2,5,2,4.2
56531,3,3,2,4,3,3.4
56532,4,3,3,4,4,2.8
56533,2,2,2,5,2,4.2
56534,2,2,1,5,1,4.6
56535,2,2,3,4,3,3.6
56536,2,2,2,3,3,3.6
56537,3,3,3,4,4,3
56538,2,1,1,3,2,4.2
56539,4,2,2,3,5,2.8
56540,4,2,3,4,5,2.8
56541,3,1,1,3,2,4
56542,4,2,3,3,1,3.4
56543,4,2,2,3,3,3.2
56544,4,3,3,4,4,2.8
56545,4,2,3,3,4,2.8
56547,2,2,2,5,1,4.4
56548,2,2,2,5,2,4.2
56549,4,1,2,2,1,3.6
56550,2,2,1,4,3,4
56551,2,2,1,4,1,4.4
56552,4,2,2,3,2,3.4
56553,4,1,2,3,2,3.6
56554,4,2,2,3,3,3.2
56555,2,2,1,4,2,4.2
56556,3,1,1,3,2,4
56557,3,1,1,4,1,4.4
56558,2,2,1,5,1,4.6
56559,2,2,1,4,2,4.2
56560,3,2,2,4,4,3.4
56561,2,1,1,4,1,4.6
56562,2,2,2,5,1,4.4
56563,2,2,1,4,2,4.2
56564,2,2,2,4,2,4
56565,2,2,1,4,2,4.2
56566,2,2,2,5,2,4.2
56567,2,2,2,3,2,3.8
56568,1,2,2,5,1,4.6
56569,2,2,3,4,3,3.6
56570,3,2,1,4,3,3.8
56573,2,1,1,3,2,4.2
56574,2,1,1,3,2,4.2
56575,4,2,3,3,5,2.6
56576,4,2,3,3,5,2.6
56577,3,4,4,4,4,2.6
56578,2,1,1,3,2,4.2
56579,3,1,1,1,4,3.2
56580,4,2,2,3,5,2.8
56581,4,1,2,3,2,3.6
56582,4,2,3,3,2,3.2
56583,3,2,3,4,4,3.2
56584,2,2,1,4,3,4
56585,3,3,2,4,3,3.4
56586,5,2,2,4,5,2.8
56587,2,1,1,2,1,4.2
56588,2,1,1,2,1,4.2
56589,2,2,3,3,3,3.4
56590,2,2,3,2,2,3.4
56591,2,1,1,4,1,4.6
56592,2,1,1,4,1,4.6
56593,4,2,2,3,3,3.2
56594,3,1,2,2,2,3.6
56595,2,2,3,3,2,3.6
56596,2,2,2,4,2,4
56597,4,2,3,3,4,2.8
56598,4,2,2,3,2,3.4
56599,4,1,2,3,1,3.8
56600,5,1,2,3,4,3
56601,2,1,2,4,4,3.8
56602,4,1,2,3,3,3.4
56603,2,1,2,3,2,4
56604,3,1,2,3,2,3.8
56605,3,1,1,3,3,3.8
56606,4,2,2,4,3,3.4
56607,2,1,4,3,1,3.8
56608,2,1,4,4,2,3.8
56609,4,2,2,2,2,3.2
56610,2,1,2,3,1,4.2
56611,2,1,1,4,1,4.6
56612,4,2,3,3,4,2.8
56613,4,2,3,3,4,2.8
56614,4,3,3,3,4,2.6
56615,4,3,3,3,4,2.6
56616,3,2,2,3,4,3.2
56617,2,1,2,3,2,4
56618,4,3,3,3,4,2.6
56619,4,2,3,3,5,2.6
56620,4,2,3,4,5,2.8
56621,4,2,2,3,4,3
56622,4,2,3,3,5,2.6
56623,4,2,3,3,5,2.6
56624,4,2,3,3,5,2.6
56625,4,3,3,3,4,2.6
56626,4,2,2,3,5,2.8
56627,4,3,3,4,4,2.8
56628,4,2,2,3,3,3.2
56629,4,2,3,3,4,2.8
56630,4,2,3,3,5,2.6
56631,4,2,3,3,5,2.6
56632,4,1,3,3,4,3
56633,4,1,2,3,3,3.4
56634,3,1,2,3,3,3.6
56635,4,2,2,2,3,3
56636,3,2,2,2,3,3.2
56637,4,2,2,2,3,3
56638,3,1,2,2,2,3.6
56639,2,1,1,3,2,4.2
56640,2,1,1,3,2,4.2
56641,3,1,2,2,2,3.6
56642,4,1,2,3,2,3.6
56643,4,1,2,3,2,3.6
56644,4,1,2,3,3,3.4
56645,4,2,3,3,4,2.8
56649,4,2,3,3,4,2.8
56654,4,1,2,3,3,3.4
56655,4,1,2,3,3,3.4
56656,4,1,2,3,2,3.6
56657,4,1,2,3,2,3.6
56658,4,1,2,3,3,3.4
56659,4,2,2,3,3,3.2
56660,4,1,2,3,3,3.4
56661,4,1,2,2,3,3.2
56671,2,1,1,3,1,4.4
56672,3,3,3,3,4,2.8
56673,2,1,1,3,1,4.4
56674,2,1,2,2,1,4
56675,2,1,2,2,2,3.8
56676,4,1,2,2,3,3.2
56677,4,1,2,3,4,3.2
56678,4,2,2,3,4,3
56679,4,1,2,3,4,3.2
56680,4,2,3,3,4,2.8
56681,3,2,2,3,4,3.2
56682,3,2,2,2,2,3.4
56683,3,2,3,4,3,3.4
56684,3,2,3,3,4,3
56685,4,2,3,3,4,2.8
56686,4,2,3,3,4,2.8
56687,3,2,2,3,2,3.6
56688,3,2,2,3,3,3.4
56689,2,2,1,4,2,4.2
56690,4,1,2,3,4,3.2
56693,3,2,2,3,3,3.4
56694,3,1,2,2,2,3.6
56695,3,2,2,3,3,3.4
56696,3,2,2,3,2,3.6
56697,3,1,2,2,2,3.6
56698,4,1,2,2,3,3.2
56699,4,2,2,2,3,3
56700,4,2,3,2,4,2.6
56701,4,2,3,2,4,2.6
56702,4,1,2,3,2,3.6
56703,4,1,2,2,2,3.4
56704,2,1,2,2,2,3.8
56705,4,4,4,4,5,2.2
56706,4,2,3,3,4,2.8
56707,3,1,2,2,2,3.6
56709,4,1,2,3,4,3.2
56713,4,1,2,3,4,3.2
56714,3,2,2,3,4,3.2
56715,4,1,2,3,2,3.6
56716,4,1,3,3,4,3
56717,4,1,2,3,2,3.6
56718,4,2,2,3,4,3
56719,4,1,3,3,4,3
56720,4,1,2,2,3,3.2
56721,4,2,2,2,3,3
56722,4,1,2,3,3,3.4
56723,3,1,2,2,2,3.6
56724,4,1,3,2,3,3
56725,3,1,2,2,2,3.6
56726,4,2,2,3,3,3.2
56727,4,2,2,3,4,3
56728,4,2,3,3,4,2.8
56729,4,2,2,4,4,3.2
56730,4,2,3,3,4,2.8
56731,3,2,2,3,4,3.2
56732,4,2,2,3,3,3.2
56733,4,1,2,3,4,3.2
56739,4,2,2,3,4,3
56741,4,1,3,3,3,3.2
56743,4,2,3,2,3,2.8
56746,4,2,3,2,4,2.6
56747,4,2,3,3,4,2.8
56750,4,1,2,3,4,3.2
56751,4,4,4,3,5,2
56752,4,2,3,2,5,2.4
56755,2,2,3,4,3,3.6
56756,4,4,4,4,5,2.2
56757,3,3,2,2,3,3
56758,4,1,2,3,3,3.4
56762,3,1,2,2,2,3.6
56763,2,1,3,5,2,4.2
56764,2,1,1,3,1,4.4
56775,2,1,1,3,2,4.2
56776,3,2,2,2,2,3.4
56777,4,1,2,2,3,3.2
56778,4,2,2,2,3,3
56779,4,1,2,2,2,3.4
56780,4,2,2,2,3,3
56781,4,1,3,3,4,3
56782,4,2,3,2,3,2.8
56783,4,2,4,3,5,2.4
56784,3,2,3,3,3,3.2
56785,3,3,3,3,4,2.8
56786,3,3,3,4,3,3.2
56787,2,3,4,4,5,2.8
56788,3,4,4,4,4,2.6
56789,3,3,3,3,4,2.8
56790,4,4,4,3,5,2
56791,3,1,2,3,2,3.8
56792,3,1,2,3,2,3.8
56793,3,2,2,3,2,3.6
56794,4,2,2,2,2,3.2
56795,3,1,2,3,2,3.8
56796,3,1,2,3,1,4
56797,3,1,2,3,2,3.8
56798,3,1,2,3,2,3.8
56799,3,1,2,3,2,3.8
56800,3,1,2,3,3,3.6
56801,4,2,3,3,3,3
56802,4,2,3,3,3,3
56803,4,1,2,3,3,3.4
56804,3,1,2,3,3,3.6
56805,2,1,2,2,2,3.8
56806,2,1,2,2,1,4
56807,3,2,2,3,3,3.4
56808,3,2,2,3,3,3.4
56809,2,3,2,4,3,3.6
